мітка_часу,навантаження_мвт,температура_с,вітер_м_с,свято,потужність_мвт
2024-07-21 04:00:00,2352.6,25.7,2.9,0,4924.0
2024-07-21 05:00:00,2497.5,24.5,1.0,0,4957.4
2024-07-21 06:00:00,2234.8,27.6,7.4,0,5019.1
2024-07-21 07:00:00,2123.8,31.1,4.2,0,4927.6
2024-07-21 08:00:00,2438.7,26.7,3.4,0,4877.6
2024-07-21 09:00:00,2668.7,26.9,3.2,0,4911.7
2024-07-21 10:00:00,2567.6,24.5,1.0,0,4865.6
2024-07-21 11:00:00,2932.8,23.7,1.4,0,4949.5
2024-07-21 12:00:00,2966.4,22.6,6.6,0,4984.1
2024-07-21 13:00:00,2964.4,21.6,3.1,0,4924.8
2024-07-21 14:00:00,2811.5,22.0,4.0,0,4849.8
2024-07-21 15:00:00,2953.6,20.0,0.1,0,4982.0
2024-07-21 16:00:00,2876.5,23.8,1.4,0,4842.1
2024-07-21 17:00:00,3105.7,19.0,5.2,0,4853.6
2024-07-21 18:00:00,2539.8,24.6,4.8,0,4922.0
2024-07-21 19:00:00,2722.2,24.0,7.5,0,4943.5
2024-07-21 20:00:00,2584.2,24.5,6.7,0,4952.0
2024-07-21 21:00:00,2541.4,22.5,3.5,0,4927.6
2024-07-21 22:00:00,1945.8,33.3,4.9,0,5018.9
2024-07-21 23:00:00,2145.9,28.2,3.4,0,4934.1
2024-07-22 00:00:00,2685.9,20.3,8.1,0,4979.4
2024-07-22 01:00:00,2327.0,24.7,6.3,0,4967.0
2024-07-22 02:00:00,2556.6,22.2,4.3,0,4863.0
2024-07-22 03:00:00,2526.3,20.9,4.4,0,4919.2
2024-07-22 04:00:00,2542.5,20.0,6.9,0,5033.8
2024-07-22 05:00:00,2469.5,25.3,5.2,0,4902.4
2024-07-22 06:00:00,2839.1,21.9,7.1,0,4893.9
2024-07-22 07:00:00,2399.1,26.9,0.4,0,4936.2
2024-07-22 08:00:00,2614.9,27.0,4.9,0,4904.2
2024-07-22 09:00:00,2546.4,28.1,3.0,0,4888.0
2024-07-22 10:00:00,2763.9,21.4,7.5,0,4903.5
2024-07-22 11:00:00,2604.1,25.4,7.1,0,4999.3
2024-07-22 12:00:00,2707.4,25.9,4.1,0,4920.8
2024-07-22 13:00:00,2965.3,22.6,7.1,0,4861.3
2024-07-22 14:00:00,3054.7,21.7,7.6,0,4852.1
2024-07-22 15:00:00,2422.7,28.8,4.1,0,5038.0
2024-07-22 16:00:00,2813.3,24.7,8.9,0,4916.5
2024-07-22 17:00:00,2623.3,25.9,3.9,0,4949.4
2024-07-22 18:00:00,2783.1,21.5,3.6,0,4889.1
2024-07-22 19:00:00,2826.7,20.3,5.7,0,4943.7
2024-07-22 20:00:00,2782.7,22.3,3.3,0,5000.6
2024-07-22 21:00:00,2515.0,23.6,4.2,0,4895.0
2024-07-22 22:00:00,2416.4,20.8,6.8,0,4950.6
2024-07-22 23:00:00,2355.7,24.0,4.0,0,4857.4
2024-07-23 00:00:00,2639.8,18.8,0.6,0,5025.6
2024-07-23 01:00:00,2562.5,20.5,4.7,0,4937.9
2024-07-23 02:00:00,2325.6,25.9,2.6,0,4903.8
2024-07-23 03:00:00,2241.5,25.7,5.7,0,4909.6
2024-07-23 04:00:00,2323.9,22.7,5.4,0,4899.0
2024-07-23 05:00:00,2657.0,20.8,6.9,0,4901.5
2024-07-23 06:00:00,2543.9,20.8,5.8,0,4802.1
2024-07-23 07:00:00,2714.7,22.8,6.2,0,4919.6
2024-07-23 08:00:00,2638.4,25.8,2.7,0,4917.5
2024-07-23 09:00:00,2541.4,26.7,5.6,0,4948.9
2024-07-23 10:00:00,2839.5,22.4,7.9,0,4898.3
2024-07-23 11:00:00,3011.9,20.4,2.6,0,4885.9
2024-07-23 12:00:00,2741.9,24.7,7.6,0,4924.1
2024-07-23 13:00:00,2840.4,21.4,2.9,0,4843.8
2024-07-23 14:00:00,2919.0,22.3,2.3,0,4931.6
2024-07-23 15:00:00,2625.0,27.9,4.6,0,4831.4
2024-07-23 16:00:00,2790.3,26.4,5.4,0,4980.5
2024-07-23 17:00:00,2622.1,24.4,5.8,0,4958.7
2024-07-23 18:00:00,2948.5,20.1,2.1,0,4878.1
2024-07-23 19:00:00,2449.6,24.5,4.9,0,4957.5
2024-07-23 20:00:00,2248.5,27.1,2.6,0,4930.0
2024-07-23 21:00:00,2483.3,22.8,1.0,0,4874.0
2024-07-23 22:00:00,2142.0,27.9,2.1,0,4823.3
2024-07-23 23:00:00,2069.4,27.8,2.5,0,4940.3
2024-07-24 00:00:00,2325.9,28.8,5.0,0,4881.6
2024-07-24 01:00:00,2247.2,24.7,6.3,0,4976.0
2024-07-24 02:00:00,2497.0,25.6,1.1,0,4922.0
2024-07-24 03:00:00,2087.1,28.0,4.7,0,4886.3
2024-07-24 04:00:00,2177.9,25.1,1.6,0,5011.2
2024-07-24 05:00:00,2654.8,22.3,5.3,0,4950.1
2024-07-24 06:00:00,2510.0,22.4,2.8,0,4738.5
2024-07-24 07:00:00,2570.2,24.5,1.9,0,4897.0
2024-07-24 08:00:00,2703.7,19.9,5.6,0,4852.1
2024-07-24 09:00:00,2735.7,23.4,2.8,0,4881.3
2024-07-24 10:00:00,2473.0,27.1,3.4,0,4914.0
2024-07-24 11:00:00,3135.2,17.2,0.4,0,4939.0
2024-07-24 12:00:00,2559.5,28.4,5.9,0,4934.4
2024-07-24 13:00:00,2700.6,27.2,5.6,0,4975.2
2024-07-24 14:00:00,2971.6,22.4,4.0,0,4953.1
2024-07-24 15:00:00,2756.0,25.4,0.9,0,4950.0
2024-07-24 16:00:00,2817.0,23.8,6.4,0,4931.4
2024-07-24 17:00:00,2529.4,27.5,2.7,0,4985.6
2024-07-24 18:00:00,2473.5,26.7,3.1,0,4905.5
2024-07-24 19:00:00,2829.8,19.6,8.6,0,4906.8
2024-07-24 20:00:00,2432.1,25.6,2.6,0,4826.0
2024-07-24 21:00:00,2479.5,23.2,5.5,0,4974.1
2024-07-24 22:00:00,2435.3,24.0,5.1,0,4917.4
2024-07-24 23:00:00,2353.6,21.6,4.8,0,5068.0
2024-07-25 00:00:00,2260.9,28.9,4.6,0,4897.9
2024-07-25 01:00:00,2172.8,26.8,4.8,0,4922.6
2024-07-25 02:00:00,2439.9,21.5,4.5,0,4945.5
2024-07-25 03:00:00,2524.7,19.7,3.9,0,4863.0
2024-07-25 04:00:00,2517.0,22.5,7.0,0,4936.1
2024-07-25 05:00:00,2433.0,25.0,1.4,0,4919.9
2024-07-25 06:00:00,2481.1,24.4,6.0,0,4902.9
2024-07-25 07:00:00,2557.5,27.4,5.6,0,4976.8
2024-07-25 08:00:00,2220.2,26.1,5.4,0,4872.9
2024-07-25 09:00:00,2698.5,26.6,6.2,0,4931.9
2024-07-25 10:00:00,2811.8,24.7,3.8,0,4990.9
2024-07-25 11:00:00,2833.4,19.5,0.3,0,4882.8
2024-07-25 12:00:00,2957.4,23.1,3.9,0,4903.3
2024-07-25 13:00:00,2789.0,26.9,2.0,0,5035.4
2024-07-25 14:00:00,2898.9,23.5,2.5,0,4941.8
2024-07-25 15:00:00,2577.9,25.2,1.5,0,4892.8
2024-07-25 16:00:00,2883.3,22.7,3.0,0,4958.3
2024-07-25 17:00:00,2964.1,20.6,2.8,0,4889.7
2024-07-25 18:00:00,2612.3,23.3,0.8,0,4839.9
2024-07-25 19:00:00,2586.7,24.6,5.4,0,4986.7
2024-07-25 20:00:00,2570.9,21.7,8.4,0,4863.0
2024-07-25 21:00:00,2575.3,23.0,5.2,0,5040.7
2024-07-25 22:00:00,2491.3,20.9,3.6,0,4893.7
2024-07-25 23:00:00,2162.5,27.0,3.9,0,5024.8
2024-07-26 00:00:00,2364.6,22.7,3.2,0,4846.6
2024-07-26 01:00:00,2009.6,27.9,4.2,0,4966.3
2024-07-26 02:00:00,2128.6,28.2,3.9,0,4940.0
2024-07-26 03:00:00,2404.1,23.3,2.3,0,4956.9
2024-07-26 04:00:00,2614.4,20.6,7.4,0,4963.4
2024-07-26 05:00:00,2749.1,17.3,1.0,0,4890.1
2024-07-26 06:00:00,2568.0,19.2,5.4,0,4849.6
2024-07-26 07:00:00,2905.1,19.5,3.8,0,4912.5
2024-07-26 08:00:00,2597.6,27.7,7.8,0,4926.2
2024-07-26 09:00:00,2704.9,23.9,4.7,0,4891.4
2024-07-26 10:00:00,2631.4,24.7,3.3,0,4928.9
2024-07-26 11:00:00,3082.8,16.9,3.5,0,4931.5
2024-07-26 12:00:00,2990.6,20.0,4.1,0,4869.5
2024-07-26 13:00:00,2733.4,26.2,1.7,0,4934.7
2024-07-26 14:00:00,2757.0,24.4,2.5,0,4901.6
2024-07-26 15:00:00,2741.0,23.1,0.4,0,4880.0
2024-07-26 16:00:00,2783.1,25.3,2.2,0,4954.4
2024-07-26 17:00:00,2500.4,28.5,4.2,0,4876.2
2024-07-26 18:00:00,2574.0,22.9,4.6,0,4892.2
2024-07-26 19:00:00,2600.9,23.8,0.0,0,4918.6
2024-07-26 20:00:00,2504.9,24.2,3.7,0,4983.7
2024-07-26 21:00:00,2068.5,30.8,5.1,0,4924.6
2024-07-26 22:00:00,2786.1,17.3,3.7,0,4941.4
2024-07-26 23:00:00,2285.6,25.6,2.7,0,4900.1
2024-07-27 00:00:00,2321.2,23.1,3.2,0,4908.0
2024-07-27 01:00:00,2241.8,25.2,2.9,0,4909.5
2024-07-27 02:00:00,2454.3,21.5,2.7,0,4926.6
2024-07-27 03:00:00,2353.3,23.3,4.3,0,4897.1
2024-07-27 04:00:00,2296.9,25.6,8.6,0,4978.9
2024-07-27 05:00:00,2150.9,32.8,2.5,0,4893.2
2024-07-27 06:00:00,2261.4,25.9,3.4,0,4826.5
2024-07-27 07:00:00,2568.5,20.9,3.9,0,5049.0
2024-07-27 08:00:00,2781.5,22.2,2.6,0,4895.5
2024-07-27 09:00:00,3013.2,22.1,6.2,0,4977.6
2024-07-27 10:00:00,3110.6,18.1,0.7,0,4982.1
2024-07-27 11:00:00,3036.4,22.5,2.9,0,4959.2
2024-07-27 12:00:00,2673.3,25.7,5.6,0,4902.0
2024-07-27 13:00:00,2963.4,19.6,3.4,0,4926.2
2024-07-27 14:00:00,2715.0,26.6,2.4,0,4848.2
2024-07-27 15:00:00,2823.7,24.9,4.9,0,5011.4
2024-07-27 16:00:00,2736.3,21.3,5.8,0,4869.3
2024-07-27 17:00:00,2705.5,23.0,4.4,0,4899.2
2024-07-27 18:00:00,2417.4,28.3,2.4,0,4916.8
2024-07-27 19:00:00,2409.4,25.7,4.9,0,4906.5
2024-07-27 20:00:00,2453.5,23.5,3.2,0,4879.1
2024-07-27 21:00:00,2564.0,22.8,5.5,0,4981.6
2024-07-27 22:00:00,2432.6,23.7,7.0,0,4959.4
2024-07-27 23:00:00,2498.2,21.9,1.2,0,4928.0
2024-07-28 00:00:00,2618.5,17.0,4.2,0,4888.8
2024-07-28 01:00:00,1978.9,29.5,0.5,0,4962.0
2024-07-28 02:00:00,2348.7,23.8,8.9,0,4885.6
2024-07-28 03:00:00,2206.5,24.5,3.1,0,4987.3
2024-07-28 04:00:00,2368.3,23.2,5.5,0,4914.4
2024-07-28 05:00:00,2437.1,21.1,3.9,0,4970.3
2024-07-28 06:00:00,2471.2,22.8,2.4,0,4903.1
2024-07-28 07:00:00,2801.3,18.6,2.2,0,4912.4
2024-07-28 08:00:00,2276.6,30.2,7.2,0,4970.1
2024-07-28 09:00:00,2791.3,19.6,5.9,0,5018.5
2024-07-28 10:00:00,3020.6,20.3,7.9,0,4986.8
2024-07-28 11:00:00,2850.4,22.0,4.1,0,4952.7
2024-07-28 12:00:00,2577.5,27.2,4.6,0,4938.3
2024-07-28 13:00:00,2721.2,23.4,3.5,0,4883.5
2024-07-28 14:00:00,2820.5,19.6,3.4,0,4923.6
2024-07-28 15:00:00,2589.1,27.1,1.9,0,4863.2
2024-07-28 16:00:00,2511.7,25.5,4.2,0,4927.6
2024-07-28 17:00:00,2697.1,25.0,2.4,0,4930.8
2024-07-28 18:00:00,2543.7,25.5,4.9,0,4810.8
2024-07-28 19:00:00,2403.6,30.5,4.3,0,4910.8
2024-07-28 20:00:00,2239.7,29.9,4.6,0,4929.6
2024-07-28 21:00:00,2461.8,21.3,7.4,0,4904.6
2024-07-28 22:00:00,1998.5,28.2,3.9,0,4926.7
2024-07-28 23:00:00,2384.2,24.5,5.5,0,4841.7
2024-07-29 00:00:00,2131.5,24.7,8.1,0,4867.0
2024-07-29 01:00:00,2480.0,18.2,6.6,0,4957.5
2024-07-29 02:00:00,2511.0,22.7,6.3,0,4905.8
2024-07-29 03:00:00,2510.3,20.8,3.4,0,4922.8
2024-07-29 04:00:00,2323.6,25.7,4.5,0,4878.4
2024-07-29 05:00:00,2398.6,26.4,1.4,0,4906.7
2024-07-29 06:00:00,2869.7,17.0,5.0,0,4790.7
2024-07-29 07:00:00,2732.1,23.2,4.5,0,4948.1
2024-07-29 08:00:00,2420.9,26.6,4.0,0,4996.2
2024-07-29 09:00:00,2688.5,22.7,6.1,0,4852.5
2024-07-29 10:00:00,2554.5,25.4,1.6,0,4858.8
2024-07-29 11:00:00,2738.5,24.3,7.3,0,4927.8
2024-07-29 12:00:00,2755.2,24.3,5.8,0,4979.5
2024-07-29 13:00:00,2693.1,22.4,3.9,0,4905.7
2024-07-29 14:00:00,2935.2,19.6,3.7,0,4844.3
2024-07-29 15:00:00,3103.1,19.9,5.0,0,4895.3
2024-07-29 16:00:00,2674.0,25.4,7.0,0,4854.3
2024-07-29 17:00:00,2768.3,23.3,4.2,0,4872.3
2024-07-29 18:00:00,2644.8,22.8,4.3,0,4890.6
2024-07-29 19:00:00,2439.9,22.0,4.0,0,4859.3
2024-07-29 20:00:00,2532.0,22.3,7.6,0,4866.9
2024-07-29 21:00:00,2411.5,26.4,3.3,0,4909.5
2024-07-29 22:00:00,2313.0,22.2,3.9,0,4916.5
2024-07-29 23:00:00,2589.5,19.2,6.9,0,4834.6
2024-07-30 00:00:00,2058.8,25.3,4.3,0,4922.6
2024-07-30 01:00:00,2338.2,22.5,6.3,0,4883.6
2024-07-30 02:00:00,2370.6,23.2,2.2,0,4938.8
2024-07-30 03:00:00,2115.6,27.9,3.6,0,4941.8
2024-07-30 04:00:00,2636.2,23.0,7.0,0,4875.5
2024-07-30 05:00:00,2353.1,24.0,2.6,0,4933.5
2024-07-30 06:00:00,2599.2,19.6,3.7,0,4860.9
2024-07-30 07:00:00,2618.2,22.4,4.5,0,4968.9
2024-07-30 08:00:00,2474.3,24.9,2.0,0,4862.8
2024-07-30 09:00:00,2773.4,18.4,3.2,0,4920.4
2024-07-30 10:00:00,2610.7,23.7,4.2,0,4893.4
2024-07-30 11:00:00,2851.4,23.4,4.1,0,4851.9
2024-07-30 12:00:00,2779.4,23.2,6.6,0,4947.8
2024-07-30 13:00:00,2840.5,26.2,7.1,0,4872.0
2024-07-30 14:00:00,2722.3,24.1,2.3,0,4817.7
2024-07-30 15:00:00,2644.0,27.5,4.2,0,4758.6
2024-07-30 16:00:00,2944.7,20.1,5.3,0,4859.0
2024-07-30 17:00:00,2631.4,23.5,7.0,0,4971.5
2024-07-30 18:00:00,2534.8,23.4,5.4,0,4965.6
2024-07-30 19:00:00,2539.6,19.9,4.6,0,4866.8
2024-07-30 20:00:00,2430.7,26.0,5.3,0,4884.0
2024-07-30 21:00:00,2260.4,30.1,5.3,0,4879.5
2024-07-30 22:00:00,2229.6,23.1,2.1,0,4836.1
2024-07-30 23:00:00,2246.1,24.6,4.4,0,4855.3
2024-07-31 00:00:00,2240.4,23.2,6.9,0,4948.8
2024-07-31 01:00:00,2450.5,20.8,3.6,0,4924.9
2024-07-31 02:00:00,2506.6,17.5,4.3,0,4913.4
2024-07-31 03:00:00,2562.4,20.9,3.5,0,4833.0
2024-07-31 04:00:00,2520.0,18.8,0.6,0,4904.8
2024-07-31 05:00:00,2094.8,28.1,4.0,0,4784.6
2024-07-31 06:00:00,2467.1,22.6,4.6,0,4941.9
2024-07-31 07:00:00,2576.0,21.9,3.0,0,4912.7
2024-07-31 08:00:00,2561.1,25.6,1.7,0,4832.5
2024-07-31 09:00:00,2815.1,19.6,2.2,0,4980.6
2024-07-31 10:00:00,2901.4,20.7,5.5,0,4809.9
2024-07-31 11:00:00,2698.3,23.2,7.9,0,4926.3
2024-07-31 12:00:00,2631.3,26.1,6.8,0,4927.5
2024-07-31 13:00:00,2668.7,24.5,1.3,0,4837.8
2024-07-31 14:00:00,2691.6,23.7,5.7,0,4897.9
2024-07-31 15:00:00,2903.4,23.2,2.7,0,4817.9
2024-07-31 16:00:00,2617.2,24.2,2.8,0,4757.4
2024-07-31 17:00:00,2630.1,23.6,3.1,0,4846.4
2024-07-31 18:00:00,2878.7,19.9,5.4,0,4868.9
2024-07-31 19:00:00,2634.0,23.1,5.9,0,4932.0
2024-07-31 20:00:00,2804.1,19.8,3.8,0,4903.1
2024-07-31 21:00:00,2474.8,23.2,3.8,0,4904.4
2024-07-31 22:00:00,2384.1,21.5,4.9,0,4849.0
2024-07-31 23:00:00,2235.7,30.6,5.1,0,4873.3
2024-08-01 00:00:00,2378.2,22.7,6.4,0,4850.3
2024-08-01 01:00:00,2460.9,18.6,1.4,0,4835.5
2024-08-01 02:00:00,2337.2,22.4,4.0,0,4867.1
2024-08-01 03:00:00,2294.8,24.4,1.9,0,4900.5
2024-08-01 04:00:00,2148.6,27.9,3.9,0,4868.2
2024-08-01 05:00:00,2372.3,21.1,3.5,0,4880.6
2024-08-01 06:00:00,2866.3,18.1,3.9,0,4931.5
2024-08-01 07:00:00,2450.6,25.3,2.4,0,4871.7
2024-08-01 08:00:00,2837.8,18.7,1.0,0,4830.1
2024-08-01 09:00:00,2960.2,21.5,0.2,0,4925.0
2024-08-01 10:00:00,2712.6,22.1,3.7,0,4910.1
2024-08-01 11:00:00,2860.3,22.6,3.1,0,4913.2
2024-08-01 12:00:00,2629.3,24.9,2.6,0,4928.1
2024-08-01 13:00:00,2952.2,20.8,6.6,0,4919.6
2024-08-01 14:00:00,2870.7,22.0,2.3,0,4898.2
2024-08-01 15:00:00,2865.7,22.8,6.8,0,5016.4
2024-08-01 16:00:00,2843.1,23.3,7.2,0,4832.5
2024-08-01 17:00:00,2619.0,23.1,0.1,0,4867.5
2024-08-01 18:00:00,2710.5,24.2,4.2,0,4945.2
2024-08-01 19:00:00,2597.9,25.4,3.2,0,4903.9
2024-08-01 20:00:00,2419.9,24.0,1.8,0,4934.7
2024-08-01 21:00:00,2375.9,24.2,1.1,0,4905.3
2024-08-01 22:00:00,2529.8,18.1,5.5,0,4965.5
2024-08-01 23:00:00,2304.0,23.0,8.0,0,4846.4
2024-08-02 00:00:00,2134.6,24.2,5.8,0,4961.0
2024-08-02 01:00:00,2294.1,24.9,4.6,0,4952.4
2024-08-02 02:00:00,2191.8,20.6,4.0,0,4833.3
2024-08-02 03:00:00,2349.6,20.7,7.4,0,4925.4
2024-08-02 04:00:00,2446.2,21.0,8.3,0,4891.7
2024-08-02 05:00:00,2493.9,24.3,2.8,0,4863.5
2024-08-02 06:00:00,2304.5,25.8,0.0,0,4799.4
2024-08-02 07:00:00,2657.7,21.5,0.2,0,4843.3
2024-08-02 08:00:00,2493.6,25.4,6.6,0,4929.3
2024-08-02 09:00:00,2765.4,23.1,3.9,0,4934.5
2024-08-02 10:00:00,2796.7,22.3,4.4,0,4883.3
2024-08-02 11:00:00,2895.9,22.1,0.4,0,4934.7
2024-08-02 12:00:00,2642.8,25.0,2.5,0,4941.1
2024-08-02 13:00:00,2666.9,23.7,3.4,0,4901.6
2024-08-02 14:00:00,2509.7,29.5,4.4,0,4857.7
2024-08-02 15:00:00,2857.4,20.2,3.2,0,4915.9
2024-08-02 16:00:00,2670.0,24.3,1.9,0,4918.2
2024-08-02 17:00:00,2794.6,21.1,2.4,0,4927.6
2024-08-02 18:00:00,2870.3,20.1,6.4,0,4937.1
2024-08-02 19:00:00,2640.4,22.7,4.5,0,4825.7
2024-08-02 20:00:00,2408.0,23.1,5.2,0,4868.4
2024-08-02 21:00:00,1946.1,31.5,2.2,0,4798.9
2024-08-02 22:00:00,2572.9,22.2,1.9,0,4931.2
2024-08-02 23:00:00,2318.7,19.3,3.0,0,4883.2
2024-08-03 00:00:00,2232.9,23.4,2.3,0,4912.5
2024-08-03 01:00:00,2616.4,16.4,4.7,0,4817.2
2024-08-03 02:00:00,2486.1,22.3,10.6,0,4961.0
2024-08-03 03:00:00,2315.7,22.6,5.4,0,4831.2
2024-08-03 04:00:00,2281.3,25.0,9.5,0,4929.7
2024-08-03 05:00:00,2219.2,25.5,5.1,0,4896.8
2024-08-03 06:00:00,2570.2,21.1,2.7,0,4881.5
2024-08-03 07:00:00,2463.3,22.1,4.7,0,4877.4
2024-08-03 08:00:00,2654.4,20.3,7.6,0,4859.0
2024-08-03 09:00:00,2920.8,19.2,7.7,0,4955.7
2024-08-03 10:00:00,2651.4,23.5,2.8,0,4891.6
2024-08-03 11:00:00,3056.4,18.8,4.5,0,4827.5
2024-08-03 12:00:00,2850.7,21.3,1.1,0,4871.8
2024-08-03 13:00:00,2823.4,19.6,5.6,0,4897.4
2024-08-03 14:00:00,2841.6,24.2,7.1,0,4935.8
2024-08-03 15:00:00,2386.6,28.0,4.1,0,4860.7
2024-08-03 16:00:00,2865.1,18.7,2.7,0,4864.1
2024-08-03 17:00:00,2926.1,17.0,4.7,0,4892.1
2024-08-03 18:00:00,2742.1,22.2,4.8,0,4934.6
2024-08-03 19:00:00,2503.4,22.6,4.2,0,4822.5
2024-08-03 20:00:00,2370.8,23.2,4.4,0,4916.2
2024-08-03 21:00:00,2503.2,21.2,3.7,0,4867.7
2024-08-03 22:00:00,2380.8,22.0,6.0,0,4874.7
2024-08-03 23:00:00,2245.0,23.7,5.5,0,4991.0
2024-08-04 00:00:00,2205.8,25.6,2.0,0,4878.3
2024-08-04 01:00:00,2414.7,16.6,2.0,0,4925.8
2024-08-04 02:00:00,2181.6,21.3,3.5,0,4924.0
2024-08-04 03:00:00,2522.8,23.1,5.5,0,4829.1
2024-08-04 04:00:00,2499.6,19.7,4.3,0,4795.8
2024-08-04 05:00:00,2226.8,27.6,2.7,0,4929.1
2024-08-04 06:00:00,2494.4,20.5,4.5,0,4833.9
2024-08-04 07:00:00,2651.5,22.3,3.3,0,4804.9
2024-08-04 08:00:00,2493.1,24.1,5.8,0,4939.4
2024-08-04 09:00:00,2488.2,20.7,4.7,0,4837.1
2024-08-04 10:00:00,2943.7,16.9,3.4,0,4849.5
2024-08-04 11:00:00,2811.6,21.1,4.5,0,4986.8
2024-08-04 12:00:00,2635.8,25.5,6.6,0,4805.1
2024-08-04 13:00:00,2841.4,21.4,2.9,0,4825.3
2024-08-04 14:00:00,2862.3,19.9,4.8,0,4865.1
2024-08-04 15:00:00,2569.5,25.2,3.9,0,4876.1
2024-08-04 16:00:00,2754.4,21.4,4.9,0,4843.4
2024-08-04 17:00:00,2590.9,20.9,2.7,0,4830.1
2024-08-04 18:00:00,2406.3,22.9,4.2,0,4963.6
2024-08-04 19:00:00,2463.4,24.7,6.2,0,4901.2
2024-08-04 20:00:00,2192.5,29.6,2.1,0,4917.3
2024-08-04 21:00:00,2411.7,24.9,1.3,0,4881.2
2024-08-04 22:00:00,2206.4,25.9,1.4,0,4902.6
2024-08-04 23:00:00,2277.1,20.9,1.7,0,4934.7
2024-08-05 00:00:00,2236.9,19.2,5.2,0,4835.4
2024-08-05 01:00:00,2202.7,22.5,1.2,0,4898.5
2024-08-05 02:00:00,2337.2,22.6,3.4,0,4920.0
2024-08-05 03:00:00,2608.3,19.0,5.2,0,4962.5
2024-08-05 04:00:00,2401.0,21.8,4.8,0,4982.6
2024-08-05 05:00:00,2255.1,23.5,3.2,0,4888.7
2024-08-05 06:00:00,2353.9,23.4,4.4,0,4942.2
2024-08-05 07:00:00,2402.8,23.8,4.2,0,4751.7
2024-08-05 08:00:00,2540.5,23.2,3.6,0,4962.9
2024-08-05 09:00:00,2865.1,20.8,3.6,0,4849.0
2024-08-05 10:00:00,2928.2,20.7,8.5,0,4873.2
2024-08-05 11:00:00,2931.6,18.7,5.6,0,4907.3
2024-08-05 12:00:00,2559.8,27.6,9.0,0,4877.6
2024-08-05 13:00:00,2728.3,22.3,3.0,0,4895.1
2024-08-05 14:00:00,2663.1,21.6,3.8,0,4964.6
2024-08-05 15:00:00,3088.7,19.5,1.3,0,4866.0
2024-08-05 16:00:00,2085.6,31.1,2.4,0,4830.9
2024-08-05 17:00:00,2648.4,19.1,7.8,0,4975.9
2024-08-05 18:00:00,2858.8,21.0,3.0,0,4911.6
2024-08-05 19:00:00,2501.0,23.5,7.8,0,4981.4
2024-08-05 20:00:00,2298.2,24.1,1.5,0,4928.4
2024-08-05 21:00:00,2374.3,25.2,1.9,0,4819.1
2024-08-05 22:00:00,2228.2,27.7,3.3,0,4917.5
2024-08-05 23:00:00,2138.7,23.8,3.9,0,4836.0
2024-08-06 00:00:00,2379.5,19.0,5.8,0,4882.8
2024-08-06 01:00:00,2416.0,21.4,4.9,0,4878.7
2024-08-06 02:00:00,2188.0,23.1,3.2,0,4801.6
2024-08-06 03:00:00,2110.2,28.3,3.7,0,4841.8
2024-08-06 04:00:00,2687.0,17.9,3.4,0,4992.7
2024-08-06 05:00:00,2035.0,25.7,2.2,0,4894.4
2024-08-06 06:00:00,2429.7,22.7,2.2,0,4873.7
2024-08-06 07:00:00,2468.4,24.6,6.1,0,4973.1
2024-08-06 08:00:00,2453.8,21.8,0.3,0,4862.6
2024-08-06 09:00:00,2744.9,19.6,7.2,0,4877.9
2024-08-06 10:00:00,2731.7,24.4,3.3,0,4932.0
2024-08-06 11:00:00,2609.7,24.1,2.5,0,4862.4
2024-08-06 12:00:00,2510.2,25.1,5.5,0,4845.1
2024-08-06 13:00:00,2923.4,22.1,7.0,0,4769.8
2024-08-06 14:00:00,2931.2,20.3,6.2,0,4835.6
2024-08-06 15:00:00,2991.5,17.5,5.0,0,4835.1
2024-08-06 16:00:00,2607.7,24.6,6.2,0,4890.4
2024-08-06 17:00:00,2724.7,23.4,0.6,0,4851.9
2024-08-06 18:00:00,2779.8,19.2,3.0,0,4990.3
2024-08-06 19:00:00,2689.0,20.5,2.2,0,4829.6
2024-08-06 20:00:00,2478.0,20.7,6.4,0,4952.5
2024-08-06 21:00:00,2420.2,17.7,3.2,0,4893.4
2024-08-06 22:00:00,2535.4,19.7,5.7,0,4922.8
2024-08-06 23:00:00,2579.2,18.7,5.1,0,4919.7
2024-08-07 00:00:00,2332.1,20.7,2.3,0,4768.8
2024-08-07 01:00:00,2473.2,19.8,2.8,0,4879.1
2024-08-07 02:00:00,2465.8,17.1,6.6,0,4866.6
2024-08-07 03:00:00,2078.0,28.0,2.4,0,4823.0
2024-08-07 04:00:00,2393.1,25.7,4.2,0,4902.7
2024-08-07 05:00:00,2492.8,19.6,2.4,0,4965.5
2024-08-07 06:00:00,2415.7,22.8,3.4,0,4746.0
2024-08-07 07:00:00,2309.8,23.2,3.9,0,4853.0
2024-08-07 08:00:00,2525.7,25.6,2.4,0,4817.4
2024-08-07 09:00:00,2721.9,19.5,2.1,0,4883.3
2024-08-07 10:00:00,2592.7,25.3,4.6,0,4863.4
2024-08-07 11:00:00,2819.9,20.3,2.3,0,4849.4
2024-08-07 12:00:00,2947.1,18.0,2.4,0,4914.2
2024-08-07 13:00:00,2690.2,24.2,2.1,0,4961.5
2024-08-07 14:00:00,2607.5,25.9,3.8,0,5012.7
2024-08-07 15:00:00,2519.4,29.7,5.9,0,4842.7
2024-08-07 16:00:00,3053.8,18.4,7.0,0,4788.6
2024-08-07 17:00:00,2647.7,24.1,2.5,0,4907.6
2024-08-07 18:00:00,2800.5,20.8,8.3,0,4960.2
